,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,property_id,builtup_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score,coordinates,latitude,longitude
2919,flat,experion windchants,sector 112,6.5,10416.0,4,5,3,11.0,Relatively New,X13182415,4800.0,0,0,0,0,0,0,55,"28.5189° N, 77.0183° E",28.5189,77.0183
2920,flat,godrej aria,sector 79,1.1,11482.0,2,2,3,9.0,New Property,K68598604,81.0,0,0,0,0,0,0,62,"28.3624° N, 76.9787° E",28.3624,76.9787
2921,house,independent,sector 4,0.5,9259.0,2,3,2,3.0,Old Property,G68499722,540.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
2922,flat,vatika emilia floors,sector 83,0.65,6190.0,2,2,2,1.0,Relatively New,T69340676,950.0,0,0,0,0,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
2923,flat,bestech spa signature,sector 81,4.4,12571.0,4,4,3+,6.0,New Property,E69200950,3700.0,1,1,0,1,1,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2924,house,independent,sector 27,4.25,31481.0,5,5,3+,3.0,Relatively New,O70367590,1350.0,0,1,0,1,0,2,49,"28.4658° N, 77.0917° E",28.4658,77.0917
2925,flat,park view apartments,sector 15,1.6,11034.0,3,3,3+,2.0,Moderately Old,S69153060,1611.0,0,1,0,0,0,0,56,"28.4621° N, 77.0464° E",28.4621,77.0464
2926,flat,m3m golfestate,sector 65,5.5,16959.0,3,4,3,3.0,Relatively New,K68231824,2803.0,0,0,0,1,0,0,49,"28.4030° N, 77.0690° E",28.403,77.069
2927,flat,conscient heritage max,sector 102,2.15,10004.0,3,4,3+,18.0,Relatively New,E59899010,1945.0,1,0,0,1,0,2,134,"28.4750° N, 76.9715° E",28.475,76.9715
2928,flat,pivotal devaan,sector 84,0.37,6346.0,2,2,1,5.0,Relatively New,D69901750,532.0,0,0,0,0,0,0,73,"28.3979° N, 76.9736° E",28.3979,76.9736
2929,house,independent,sector 26,5.8,32222.0,4,3,2,2.0,Relatively New,Y69625246,1800.0,0,0,1,0,0,0,21,"28.4757° N, 77.1032° E",28.4757,77.1032
2930,flat,sare crescent parc royal greens phase 1,sector 92,0.65,4512.0,3,3,3,1.0,Moderately Old,X67610046,1304.0,0,0,0,0,0,0,91,"28.4079° N, 76.9153° E",28.4079,76.9153
2931,house,independent,sector 7,1.0,8818.0,2,2,0,0.0,Old Property,E70282850,126.0,1,0,0,0,0,0,7,"28.4644° N, 77.0143° E",28.4644,77.0143
2932,house,independent,sector 43,2.5,2885.0,7,7,3,4.0,Relatively New,E69112942,963.0,0,0,0,0,1,2,20,"28.4629° N, 77.0772° E",28.4629,77.0772
2933,flat,ss the leaf,sector 85,1.11,6851.0,2,2,3,8.0,Relatively New,U67564566,1630.0,0,0,1,0,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
2934,flat,godrej,sector 79,1.47,16256.0,2,2,3,9.0,New Property,Z69627792,93.0,1,0,0,0,0,0,99,"28.3624° N, 76.9787° E",28.3624,76.9787
2935,flat,dlf the ultima,sector 81,2.34,11185.0,3,4,3+,14.0,Relatively New,Q69657640,1760.0,0,0,0,1,0,1,174,"28.3867° N, 76.9485° E",28.3867,76.9485
2936,flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,Z69391194,1600.0,0,0,0,1,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
2937,flat,experion the heartsong,sector 108,1.55,7738.0,3,3,3+,7.0,Relatively New,J69625416,1750.0,0,1,0,1,0,2,174,"28.5134° N, 76.9830° E",28.5134,76.983
2938,house,huda,sector 38,3.5,24005.0,3,2,3,2.0,Moderately Old,W70001722,1458.0,0,0,1,0,0,2,85,"28.4347° N, 77.0430° E",28.4347,77.043
2939,flat,vatika gurgaon,sector 83,1.1,6162.0,3,3,3+,5.0,Relatively New,M68325052,1600.0,0,0,0,0,0,2,96,"28.3986° N, 76.9647° E",28.3986,76.9647
2940,flat,smart world gems,sector 89,1.16,8151.0,3,3,2,3.0,Under Construction,W66156744,1581.0,1,0,0,0,0,0,68,"28.4253° N, 76.9439° E",28.4253,76.9439
2941,flat,signature global city,sector 37d,1.1,8494.0,3,3,2,2.0,Under Construction,T69935996,1439.0,0,0,0,0,0,0,36,"28.4478° N, 76.9703° E",28.4478,76.9703
2942,flat,emaar gurgaon greens,sector 102,1.4,8484.0,3,3,3,9.0,Relatively New,T57865864,1413.0,0,0,0,1,0,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
2943,flat,sare crescent parc,sector 92,0.95,5013.0,4,5,3+,13.0,Relatively New,U67904092,1895.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
2944,flat,suncity heights,sector 54,3.25,14118.0,3,3,3+,0.0,Old Property,Y64134038,2558.0,0,1,0,0,0,2,120,"28.4348° N, 77.1089° E",28.4348,77.1089
2945,flat,bptp freedom park life,sector 57,5.5,8982.0,5,6,3+,19.0,Moderately Old,J59619536,5010.0,0,1,0,1,0,2,153,"28.4232° N, 77.0752° E",28.4232,77.0752
2946,house,independent,sector 55,1.64,10123.0,3,3,2,4.0,New Property,A68646462,1620.0,1,0,0,1,0,2,54,"28.4281° N, 77.1100° E",28.4281,77.11
2947,house,dlf pink town house,sector 24,1.9,3786.0,10,9,3+,3.0,Relatively New,C70372676,5018.0,0,0,0,0,1,1,29,"28.4939° N, 77.1038° E",28.4939,77.1038
2948,flat,emaar mgf the palm drive,sector 66,3.45,15681.0,3,4,3,6.0,Relatively New,Y69976046,2000.0,0,0,0,1,0,2,95,"28.3925° N, 77.0541° E",28.3925,77.0541
2949,flat,ss the leaf,sector 85,2.3,8179.0,4,4,3+,8.0,Relatively New,V69804904,2545.0,0,0,0,1,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
2950,flat,dlf regency park,sector 28,2.35,13224.0,3,4,3,8.0,Old Property,V69938846,1700.0,0,0,0,1,0,2,109,"28.4728° N, 77.0865° E",28.4728,77.0865
2951,flat,dlf regal gardens,sector 90,1.25,5931.0,3,3,3,18.0,Relatively New,S41137465,1557.0,0,0,0,0,1,0,72,"28.4085° N, 76.9369° E",28.4085,76.9369
2952,house,independent,sector 39,15.0,33333.0,5,5,3+,4.0,Moderately Old,U70196700,4500.0,0,0,0,1,0,2,27,"28.4434° N, 77.0515° E",28.4434,77.0515
2953,flat,ireo the grand arch,sector 58,2.2,13480.0,2,2,1,5.0,Relatively New,C69807488,1432.0,1,0,0,0,0,2,94,"28.4200° N, 77.1105° E",28.42,77.1105
2954,house,independent,sector 48,8.4,25926.0,4,4,3,2.0,Old Property,F69407586,3240.0,0,1,0,1,0,2,15,"28.4177° N, 77.0359° E",28.4177,77.0359
2955,flat,tulip white,sector 69,0.9,6000.0,3,2,3+,1.0,Relatively New,Z69619140,1326.0,0,0,0,0,0,2,149,"28.3966° N, 77.0341° E",28.3966,77.0341
2956,flat,emaar mgf the palm drive,sector 66,3.5,16470.0,3,4,3,6.0,Relatively New,H69848390,2150.0,0,0,0,1,0,0,68,"28.3925° N, 77.0541° E",28.3925,77.0541
2957,house,international city by sobha phase 1,sector 109,5.75,16428.0,4,4,2,3.0,Relatively New,F69558114,4800.0,0,0,0,1,0,0,146,"28.5073° N, 77.0089° E",28.5073,77.0089
2958,house,independent,sector 2,0.4,7619.0,2,2,1,1.0,Relatively New,A68153088,583.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
2959,flat,the lions cghs,sector 56,2.1,8750.0,3,4,3+,8.0,Old Property,S70149132,2200.0,0,0,0,0,1,2,166,"28.4245° N, 77.0991° E",28.4245,77.0991
2960,flat,shree vardhman victoria,sector 70,1.1,8461.0,2,2,2,0.0,New Property,A70028014,1026.0,1,0,0,0,0,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
2961,flat,krrish provence estate,gwal pahari,5.25,9051.0,4,5,3+,2.0,New Property,I68212060,5249.0,1,1,0,1,0,0,49,"28.4484° N, 77.0210° E",28.4484,77.021
2962,house,vipul tatvam villa,sector 48,7.69,24069.0,4,5,3,2.0,Moderately Old,L68774854,3195.0,1,1,1,1,0,2,110,"28.4177° N, 77.0359° E",28.4177,77.0359
2963,flat,dlf new town heights,sector 90,1.51,6387.0,4,4,3+,6.0,Relatively New,G69632410,2362.0,0,1,0,1,0,2,142,"28.4085° N, 76.9369° E",28.4085,76.9369
2964,flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11666.0,2,2,3,0.0,Relatively New,M61974474,1286.0,0,0,0,0,0,0,80,"28.4750° N, 76.9715° E",28.475,76.9715
2965,house,housing board colony,sector 28,5.5,30556.0,4,3,3,2.0,Old Property,G68229004,1800.0,0,1,0,0,1,2,22,"28.4728° N, 77.0865° E",28.4728,77.0865
2966,flat,ansal heights 86,sector 86,0.67,5100.0,2,2,1,10.0,Relatively New,J69288890,1231.0,0,0,0,0,0,0,115,"28.3986° N, 76.9384° E",28.3986,76.9384
2967,flat,tata primanti,sector 72,6.5,15294.0,4,4,3+,0.0,Relatively New,R69667342,3846.0,1,1,0,1,0,0,67,"28.4225° N, 77.0211° E",28.4225,77.0211
2968,flat,adani aangan galleria,sector 89,0.42,4941.0,2,2,2,3.0,Relatively New,S70051996,769.0,0,0,0,0,0,0,0,"28.4253° N, 76.9439° E",28.4253,76.9439
2969,flat,city shri ram apartments 1,sector 110,0.22,3666.0,2,1,1,1.0,Relatively New,F67426494,543.0,0,0,0,0,0,0,0,"28.5145° N, 77.0197° E",28.5145,77.0197
2970,flat,tulip violet,sector 69,1.38,8972.0,3,3,1,12.0,Relatively New,F69407494,1392.0,0,0,0,0,0,0,157,"28.3966° N, 77.0341° E",28.3966,77.0341
2971,flat,m3m golf hills phase 1,sector 79,1.7,10828.0,3,2,3,10.0,Relatively New,Q68462640,1570.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
2972,flat,smart world gems,sector 89,1.01,9156.0,2,2,2,4.0,Under Construction,P68810298,1226.0,1,0,0,0,0,0,38,"28.4253° N, 76.9439° E",28.4253,76.9439
2973,flat,emaar palm gardens,sector 83,1.8,9473.0,3,3,3,6.0,Relatively New,K69430594,1549.0,0,0,0,1,0,2,97,"28.3986° N, 76.9647° E",28.3986,76.9647
2974,flat,orchid island,sector 51,1.7,10651.0,3,4,3,2.0,Moderately Old,V69789902,1773.0,0,1,1,0,0,0,90,"28.4320° N, 77.0686° E",28.432,77.0686
2975,flat,m3m heights,sector 65,2.33,18477.0,2,2,3,35.0,Under Construction,E68308908,1141.0,0,0,0,0,0,2,49,"28.4030° N, 77.0690° E",28.403,77.069
2976,flat,emaar mgf palm hills,sector 77,1.5,12744.0,3,3,3,4.0,Relatively New,R68567906,1310.0,0,0,0,0,0,2,97,"28.3801° N, 76.9845° E",28.3801,76.9845
2977,flat,m3m capital,sector 113,2.87,12489.0,4,4,3+,3.0,Under Construction,Y69960736,2553.0,0,0,0,1,0,0,65,"28.5287° N, 77.0233° E",28.5287,77.0233
2978,flat,ireo skyon,sector 60,3.05,12788.0,3,3,3,9.0,Relatively New,O69439788,2300.0,0,0,0,1,0,2,165,"28.4003° N, 77.0975° E",28.4003,77.0975
2979,flat,bestech park view grand spa,sector 81,2.3,8646.0,3,4,3+,7.0,Relatively New,E69343314,2280.0,0,0,0,1,0,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2980,flat,dlf the ultima,sector 81,2.7,12802.0,3,3,3,15.0,Relatively New,S69555438,2343.0,0,0,0,1,0,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2981,flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,2,2,1,3.0,Relatively New,O66013964,1000.0,0,0,0,0,0,0,70,"28.4644° N, 77.0143° E",28.4644,77.0143
2982,flat,godrej aria,sector 79,0.96,13296.0,2,2,3,8.0,Relatively New,B69923090,1012.0,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
2983,flat,ild greens,sector 37c,1.05,7500.0,3,3,3,4.0,New Property,G59853278,1500.0,0,0,0,0,0,2,5,"28.4515° N, 76.9882° E",28.4515,76.9882
2984,flat,parsvnath green ville,sector 48,1.86,7654.0,3,3,3+,6.0,Moderately Old,K67331462,2199.0,0,0,0,1,0,2,94,"28.4177° N, 77.0359° E",28.4177,77.0359
2985,flat,sahara grace,sector 28,5.5,14612.0,4,5,3+,5.0,Moderately Old,A69275510,3406.0,0,0,0,1,1,2,8,"28.4728° N, 77.0865° E",28.4728,77.0865
2986,flat,smart world orchard,sector 61,2.55,15644.0,3,3,2,4.0,New Property,J69756200,1630.0,0,0,0,0,1,0,30,"28.4050° N, 77.0963° E",28.405,77.0963
2987,flat,alpha corp gurgaonone,sector 84,1.49,7590.0,3,3,3,6.0,Relatively New,A69430888,1833.0,0,0,0,1,0,0,28,"28.3979° N, 76.9736° E",28.3979,76.9736
2988,flat,huda housing board society,sector 52,0.45,9745.0,1,1,0,0.0,Moderately Old,Y57082274,513.0,0,1,0,0,0,2,43,"28.4379° N, 77.0785° E",28.4379,77.0785
2989,flat,indiabulls centrum park,sector 103,1.35,7541.0,3,3,3+,3.0,Relatively New,J69502274,1620.0,1,0,0,0,0,2,168,"28.4949° N, 76.9845° E",28.4949,76.9845
2990,flat,shapoorji pallonji joyville gurugram,sector 102,2.04,14068.0,3,3,3+,1.0,Relatively New,R61974850,1644.0,0,0,0,0,0,0,72,"28.4750° N, 76.9715° E",28.475,76.9715
2991,flat,lotus homz,sector 111,0.5,14838.0,1,1,1,2.0,Relatively New,F70175862,374.0,0,0,0,0,0,1,72,"28.5238° N, 77.0320° E",28.5238,77.032
2992,house,independent,sector 28,12.0,42194.0,4,5,3+,4.0,Relatively New,A69428298,2844.0,0,1,1,1,0,2,60,"28.4728° N, 77.0865° E",28.4728,77.0865
2993,flat,project krishna colony,sector 7,0.36,5142.0,2,2,1,0.0,Relatively New,F63124702,700.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
2994,flat,dlf the primus,sector 82a,2.25,10714.0,3,3,3+,29.0,Relatively New,Y62594040,2333.0,0,0,0,1,0,1,72,"28.3858° N, 76.9686° E",28.3858,76.9686
2995,flat,emaar imperial gardens,sector 102,1.7,8395.0,3,4,3+,8.0,Relatively New,M69505648,1750.0,0,1,0,1,0,2,174,"28.4750° N, 76.9715° E",28.475,76.9715
2996,flat,indiabulls centrum park,sector 103,1.2,8432.0,2,2,3,3.0,Moderately Old,V68887136,1288.0,0,0,0,0,0,0,26,"28.4949° N, 76.9845° E",28.4949,76.9845
2997,flat,ireo skyon,sector 60,2.15,23344.0,2,3,2,5.0,Relatively New,W69182584,1250.0,0,0,0,1,0,2,49,"28.4003° N, 77.0975° E",28.4003,77.0975
2998,house,dlf alameda,sector 73,17.0,35109.0,5,8,3,3.0,Relatively New,I69434116,9000.0,1,1,1,1,0,1,87,"28.4072° N, 77.0118° E",28.4072,77.0118
2999,flat,m3m woodshire,sector 107,1.7,6141.0,4,5,3+,9.0,Relatively New,D59910562,2505.0,0,0,0,1,0,0,79,"28.5052° N, 76.9729° E",28.5052,76.9729
3000,flat,experion the heartsong,sector 108,1.3,8344.0,3,3,3+,7.0,Relatively New,P69141374,1661.0,1,0,0,0,0,0,150,"28.5134° N, 76.9830° E",28.5134,76.983
3001,flat,ireo the corridors,sector 67a,1.6,9264.0,3,3,2,3.0,New Property,V69440184,1346.0,0,0,1,0,0,2,142,"28.3960° N, 77.0372° E",28.396,77.0372
3002,flat,shree arihant apartment,sector 54,1.55,8611.0,3,3,3,3.0,Moderately Old,U69772026,1900.0,0,0,0,1,0,2,109,"28.4348° N, 77.1089° E",28.4348,77.1089
3003,flat,godrej habitat,sector 3,1.2,8310.0,2,2,3,0.0,Under Construction,J67814918,1307.0,0,0,0,0,0,0,60,"28.4909° N, 77.0176° E",28.4909,77.0176
3004,flat,bestech park view residency,sector 2,1.01,7137.0,2,2,3,0.0,Moderately Old,C70072076,1281.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
3005,flat,pioneer araya,sector 62,9.14,19488.0,4,6,3,16.0,Relatively New,N69067750,3932.0,1,0,1,1,0,2,146,"28.4139° N, 77.0886° E",28.4139,77.0886
3006,flat,alpha corp gurgaonone,sector 84,1.2,9448.0,2,2,1,6.0,Relatively New,Z61134056,1149.0,0,0,0,0,0,0,13,"28.3979° N, 76.9736° E",28.3979,76.9736
3007,flat,bptp terra,sector 37d,1.49,8105.0,3,3,3,20.0,Relatively New,H70022084,1707.0,0,0,0,0,1,0,49,"28.4478° N, 76.9703° E",28.4478,76.9703
3008,flat,dlf park place,sector 54,4.85,25867.0,3,4,3+,25.0,Relatively New,Z69409012,1875.0,0,0,0,1,0,2,26,"28.4348° N, 77.1089° E",28.4348,77.1089
3009,flat,microtek greenburg,sector 86,1.65,8707.0,3,4,3,8.0,Relatively New,J68748272,1715.0,0,0,0,1,0,0,124,"28.3986° N, 76.9384° E",28.3986,76.9384
3010,flat,m3m heights,sector 65,3.0,18000.0,3,3,3,20.0,Under Construction,H68313326,1667.0,0,0,0,0,0,0,60,"28.4030° N, 77.0690° E",28.403,77.069
3011,flat,tata gurgaon gateway,sector 113,1.75,10443.0,2,2,2,10.0,Relatively New,P69588138,1430.0,1,0,0,0,0,0,104,"28.5287° N, 77.0233° E",28.5287,77.0233
3012,flat,orchid petals,sector 49,4.79,11628.0,5,5,3+,14.0,Relatively New,Y70021990,3724.0,1,1,0,1,0,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
3013,flat,dlf new town heights,sector 86,1.27,6580.0,3,4,3,19.0,Relatively New,B69623152,1800.0,0,1,0,1,0,0,126,"28.3986° N, 76.9384° E",28.3986,76.9384
3014,flat,signature global synera,sector 81,0.39,6500.0,2,2,2,6.0,Relatively New,F68280774,667.0,0,0,0,0,0,0,37,"28.3867° N, 76.9485° E",28.3867,76.9485
3015,flat,greenopolis,sector 89,1.3,6806.0,3,3,3+,1.0,New Property,B68526250,2122.0,0,0,0,1,0,0,35,"28.4253° N, 76.9439° E",28.4253,76.9439
3016,flat,shree vardhman victoria,sector 70,1.8,9230.0,3,4,3,2.0,New Property,Q67976434,1527.0,0,0,0,1,1,0,45,"28.3968° N, 77.0233° E",28.3968,77.0233
3017,flat,ireo skyon,sector 60,3.75,13392.0,4,5,3,15.0,Relatively New,B69175338,2534.0,0,0,0,1,0,0,167,"28.4003° N, 77.0975° E",28.4003,77.0975
3018,flat,pyramid urban,sector 67a,0.62,11854.0,2,2,2,2.0,Relatively New,T69865168,581.0,0,0,0,0,0,0,64,"28.3960° N, 77.0372° E",28.396,77.0372
3019,flat,emaar mgf emerald floors premier,sector 65,2.4,14545.0,3,3,3,3.0,Relatively New,X69990764,1600.0,1,0,0,1,0,2,49,"28.4030° N, 77.0690° E",28.403,77.069
3020,flat,dlf new town heights,sector 90,1.25,8638.0,3,4,3+,0.0,Old Property,C68168492,1608.0,0,0,0,1,0,1,31,"28.4085° N, 76.9369° E",28.4085,76.9369
3021,flat,meditech apartment,sector 56,2.45,8166.0,4,4,3+,1.0,Relatively New,W69731300,2900.0,0,0,0,0,1,2,118,"28.4245° N, 77.0991° E",28.4245,77.0991
3022,flat,pioneer araya,sector 62,9.2,19943.0,4,6,3,5.0,Relatively New,M69843270,3867.0,0,1,0,1,0,2,156,"28.4139° N, 77.0886° E",28.4139,77.0886
3023,flat,signature global the millennia,sector 37d,0.65,10906.0,2,2,3,0.0,New Property,X69385790,625.0,0,0,0,0,0,0,40,"28.4478° N, 76.9703° E",28.4478,76.9703
3024,flat,central park resorts,sector 48,15.0,22388.0,5,6,3+,17.0,Relatively New,G69746434,7444.0,1,1,0,1,0,1,45,"28.4177° N, 77.0359° E",28.4177,77.0359
3025,house,dlf city phase 1,sector 26,4.5,33333.0,3,3,2,2.0,Moderately Old,L70280308,1350.0,1,0,0,1,0,0,70,"28.4757° N, 77.1032° E",28.4757,77.1032
3026,flat,signature global solera,sector 107,0.49,8222.0,2,2,1,8.0,Relatively New,Y69403834,598.0,0,0,0,0,1,1,49,"28.5052° N, 76.9729° E",28.5052,76.9729
3027,flat,sidhartha ncr one phase,sector 95,0.55,4867.0,2,2,2,14.0,New Property,V66344198,1256.0,1,0,0,0,0,0,90,"28.4172° N, 76.9081° E",28.4172,76.9081
3028,flat,pyramid urban,sector 67a,0.53,8967.0,2,2,1,6.0,Relatively New,F69850864,657.0,0,0,0,0,1,2,49,"28.3960° N, 77.0372° E",28.396,77.0372
3029,flat,4s aradhya homes,sector 67a,1.9,8863.0,4,4,3,3.0,New Property,I68708876,1991.0,0,0,0,0,0,2,62,"28.3960° N, 77.0372° E",28.396,77.0372
3030,flat,signature global grand iva,sector 103,0.23,6527.0,1,1,1,4.0,Relatively New,Y66925870,400.0,0,0,0,0,0,0,23,"28.4949° N, 76.9845° E",28.4949,76.9845
3031,flat,microtek greenburg,sector 86,1.3,15294.0,2,3,3,5.0,Relatively New,Z70028220,944.0,1,0,0,0,0,2,45,"28.3986° N, 76.9384° E",28.3986,76.9384
3032,flat,hsiidc sidco aravali,manesar,0.86,3323.0,3,3,3+,3.0,Moderately Old,Y70128916,1900.0,0,0,0,1,0,0,81,"28.3515° N, 76.9428° E",28.3515,76.9428
3033,flat,dlf the skycourt,sector 86,1.56,8087.0,3,4,3+,17.0,Relatively New,L69657426,1580.0,0,0,1,0,0,0,174,"28.3986° N, 76.9384° E",28.3986,76.9384
3034,flat,bestech park view sanskruti,sector 92,1.6,7547.0,3,3,3,10.0,Relatively New,P69879580,1765.0,0,0,0,1,0,2,60,"28.4079° N, 76.9153° E",28.4079,76.9153
3035,house,independent,sector 9,3.2,13519.0,3,3,2,1.0,Old Property,H70047328,2367.0,0,0,0,0,0,2,36,"28.4603° N, 77.0000° E",28.4603,77.0
3036,flat,the lions cghs,sector 56,2.09,8708.0,4,4,3+,7.0,Relatively New,R69165780,2300.0,0,0,0,0,1,2,125,"28.4245° N, 77.0991° E",28.4245,77.0991
3037,flat,tulip ivory,sector 70,2.0,8333.0,4,5,3+,7.0,Moderately Old,T68593666,2169.0,0,0,0,1,0,2,174,"28.3968° N, 77.0233° E",28.3968,77.0233
3038,flat,shree vardhman victoria,sector 70,1.65,8461.0,3,4,3,12.0,Relatively New,F69682456,1765.0,0,0,1,1,0,0,56,"28.3968° N, 77.0233° E",28.3968,77.0233
3039,flat,tulip violet,sector 69,1.4,8920.0,3,3,1,12.0,Relatively New,D69354824,1419.0,0,1,0,0,0,0,86,"28.3966° N, 77.0341° E",28.3966,77.0341
3040,flat,orchid petals,sector 49,4.16,11700.0,5,4,3+,14.0,Relatively New,Z70022144,3219.0,1,0,0,1,0,0,40,"28.4121° N, 77.0480° E",28.4121,77.048
3041,flat,tata primanti,sector 72,5.0,11111.0,4,4,3+,2.0,Moderately Old,X69887156,4500.0,1,1,0,1,1,2,174,"28.4225° N, 77.0211° E",28.4225,77.0211
3042,flat,paras dews,sector 106,1.0,7220.0,2,2,3+,2.0,New Property,Z70158006,940.0,0,0,0,0,0,2,21,"28.5007° N, 77.0003° E",28.5007,77.0003
3043,flat,vatika lifestyle homes,sector 83,1.1,6267.0,3,3,2,8.0,Relatively New,Y69590980,1588.0,1,1,1,0,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
3044,house,unitech espace,sector 50,7.45,34491.0,4,4,3,3.0,Old Property,J69166182,4500.0,0,0,0,1,0,2,59,"28.4178° N, 77.0628° E",28.4178,77.0628
3045,flat,emaar gurgaon greens,sector 102,1.38,13495.0,3,3,3,6.0,Relatively New,O67892682,1315.0,0,0,0,1,0,2,128,"28.4750° N, 76.9715° E",28.475,76.9715
3046,house,ansal sushant lok 2,sector 56,3.4,22222.0,6,6,3+,2.0,Moderately Old,U69735660,1530.0,0,0,0,0,0,2,29,"28.4245° N, 77.0991° E",28.4245,77.0991
3047,flat,ss the leaf,sector 85,1.98,8256.0,3,4,3,12.0,Relatively New,D67564426,2399.0,0,0,1,0,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
3048,house,independent,sector 108,1.34,5000.0,1,1,0,1.0,Relatively New,K66384020,2680.0,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
3049,flat,pyramid urban homes 2,sector 86,0.5,8319.0,2,2,1,2.0,Relatively New,D69281892,668.0,0,0,0,0,0,0,35,"28.3986° N, 76.9384° E",28.3986,76.9384
3050,house,independent,sector 3,1.5,10288.0,3,3,0,2.0,Old Property,H8775691,210.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
3051,flat,tulip violet,sector 69,1.28,8111.0,3,3,2,12.0,Relatively New,V69393430,1428.0,0,1,0,0,0,2,49,"28.3966° N, 77.0341° E",28.3966,77.0341
3052,house,independent,sector 3,0.37,7916.0,1,1,1,1.0,Relatively New,W68961024,480.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
3053,house,palam vihar extension west zone rwa,sector 2,0.65,5777.0,2,2,1,1.0,Moderately Old,E60561574,1125.0,0,0,1,0,0,0,23,"28.5095° N, 77.0320° E",28.5095,77.032
3054,house,independent,sector 4,0.8,11852.0,2,3,1,2.0,Moderately Old,L59493940,675.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
3055,house,independent,sector 57,3.49,20197.0,4,4,2,3.0,Moderately Old,L69405836,1728.0,1,1,0,1,0,2,49,"28.4232° N, 77.0752° E",28.4232,77.0752
3056,flat,conscient heritage max,sector 102,1.7,11333.0,3,4,3+,8.0,Relatively New,T69713280,1700.0,0,1,0,1,0,2,174,"28.4750° N, 76.9715° E",28.475,76.9715
3057,house,independent,sector 8,0.59,10085.0,2,2,2,2.0,Moderately Old,W64166806,585.0,0,0,0,0,1,0,7,"28.3738° N, 76.8970° E",28.3738,76.897
3058,flat,emaar mgf palm terraces,sector 66,4.5,10599.0,5,5,3+,11.0,New Property,N37432221,3321.0,0,0,0,1,0,0,105,"28.3925° N, 77.0541° E",28.3925,77.0541
3059,flat,shree vardhman flora,sector 90,0.65,4814.0,2,2,3,3.0,Relatively New,J65861506,1222.0,1,0,0,0,0,0,106,"28.4085° N, 76.9369° E",28.4085,76.9369
3060,flat,mapsko casa bella,sector 82,0.86,8120.0,3,3,3,5.0,Moderately Old,Y69685674,1234.0,1,0,0,0,0,2,120,"28.3935° N, 76.9600° E",28.3935,76.96
3061,flat,umang monsoon breeze,sector 78,1.1,5055.0,3,3,3+,9.0,Old Property,I66729154,2176.0,0,0,0,1,0,0,80,"28.3733° N, 76.9729° E",28.3733,76.9729
3062,house,independent,sector 4,0.65,10317.0,1,1,1,1.0,Moderately Old,A69481490,70.0,0,0,0,0,1,0,21,"28.4738° N, 77.0107° E",28.4738,77.0107
3063,house,unitech uniworld resorts,sector 33,11.75,23240.0,5,7,3+,3.0,Relatively New,S66359294,5056.0,0,0,0,1,0,0,80,"28.4420° N, 77.0207° E",28.442,77.0207
3064,house,emaar mgf marbella,sector 66,12.0,37037.0,5,5,3+,3.0,New Property,G55931988,3240.0,0,1,1,1,0,2,106,"28.3925° N, 77.0541° E",28.3925,77.0541
3065,flat,signature global solera,sector 107,0.28,5674.0,2,2,2,6.0,Relatively New,E69217168,543.0,0,0,0,0,0,0,45,"28.5052° N, 76.9729° E",28.5052,76.9729
3066,flat,paras dews,sector 106,0.88,6353.0,2,2,3+,1.0,Relatively New,M69727842,940.0,0,0,0,0,0,0,49,"28.5007° N, 77.0003° E",28.5007,77.0003
